#ICAO,IATA,Full_name,Continent,Location,Longitude,Latitude
"WN85","","Morrisonville International Airport","NA","Morrisonville","-89.3504028320312","43.27470016479492"
"WN86","","St Croix Valley Airport","NA","Osceola","-92.6215972900390","45.26390075683594"
"WN87","","Bryan Airport","NA","Enumclaw","-122.0930023193359","47.20859909057617"
"WN88","","Martin Airport","NA","Ocean Park","-124.0319976806640","46.5192985534668"
"WN89","","Lee's Airport","NA","Chattaroy","-117.34400","47.887699"
"WN90","","Taylorport Airport","NA","Bruce","-91.2918014526367","45.375"
"WN91","","Evans Heliport","NA","Redmond","-122.073997497558","47.67430114746094"
"WN92","","Sky Meadows Airpark","NA","Spokane","-117.1809997558593","47.60850143432617"
"WN93","","Park 90 Heliport","NA","Seattle","-122.3259963989257","47.58449935913086"
"WN94","","East Adams Rural Hospital Heliport","NA","Ritzville","-118.3720016479492","47.121498107910156"
"WN95","","Brown Boy Airport","NA","Vantage","-119.8909988403320","46.8848991394043"
"WN96","","Misty Isle Farms Heliport","NA","Vashon Island","-122.48823","47.404572"
"WN97","","St Catherine's Hospital Heliport","NA","Pleasant Prairie","-87.9235992431640","42.5635986328125"
"WN98","","Florida North Airport","NA","Birchwood","-91.5224990844726","45.659400939941406"
"WN99","","Hayes Road Airport","NA","Durand","-91.8086013793945","44.65719985961914"
"WNU","WNU","Wanuma Airport","OC","Wanuma","145.321","-4.8961"
"WPAT","AUT","Atauro Airport","AS","Atauro","125.60637","-8.243133"
"WPDB","UAI","Suai Airport","AS","Suai","125.2870025634765","-9.30331039428711"
"WPDH","","Dili City Heliport","AS","Dili","125.53700256","-8.55900001526"
"WPDL","DIL","Presidente Nicolau Lobato International Airport","AS","Dili","125.52600097","-8.54640007019"
"WPEC","BCH","Cakung Airport","AS","Baucau","126.40100097","-8.489029884339999"
"WPFL","","Fuiloro Airfield","AS","Fuiloro","126.98736","-8.447964"
"WPMN","MPT","Maliana Airport","AS","Maliana","125.21499","-8.97224"
"WPOC","OEC","Rota Do S̢ndalo Oecusse Airport","AS","Oecussi-Ambeno","124.34300","-9.19806"
"WPVQ","VIQ","Viqueque Airport","AS","Viqueque","126.3730010986328","-8.88379955291748"
"WRBU","","Buntok Airport","AS","Buntok-Borneo Island","114.83899688","-1.73250997066"
"WRKA","ABU","Haliwen Airport","AS","Atambua-Timor Island","124.90499877","-9.073049545289999"
"WRKB","","Pahdameleda Airport","AS","Bajawa-Flores Island","120.998","-8.8131"
"WRKJ","","Mena Airport","AS","Mena-Timor Island","124.5891647338867","-9.183889389038086"
"WRKL","LKA","Gewayentana Airport","AS","Larantuka-Flores Island","123.00","-8.274424"
"WRKM","","Kalabahi Airport","AS","Kalabahi-Alor Island","124.5666656494140","-8.216667175292969"
"WRKN","","Naikliu Airport","AS","Naikliu-Timor Island","123.7949981689453","-9.49547004699707"
"WRKR","RTI","David Constantijn Saudale Airport","AS","Ba'a - Rote Island","123.074","-10.7673"
"WRLA","SGQ","Sanggata/Sangkimah Airport","AS","Sanggata/Sangkimah","117.54","0.3847"
"WRLB","LBW","Long Bawan Airport","AS","Long Bawan-Borneo Island","115.692","3.9028"
"WRLC","BXT","Bontang Airport","AS","Bontang-Borneo Island","117.47499","0.119691"
"WRLF","NNX","Nunukan Airport","AS","Nunukan-Nunukan Island","117.66666666","4.13333333333"
"WRLH","TNB","Tanah Grogot Airport","AS","Tanah Grogot-Borneo Island","116.20200347","-1.91013002396"
"WRLJ","","Tanjung Bara Airport","AS","Sangata","117.6443","0.5605"
"WRLM","","Malinau Airport","AS","Malinau-Borneo Island","116.6196","3.57514"
"WRLN","","Long Mawang Airport","AS","Long Mawang-Borneo Island","114.904","1.7992"
"WRLP","LPU","Long Apung Airport","AS","Long Apung-Borneo Island","114.97029","1.704486"
"WRLU","","Sangkulirang Airport","AS","Sangkulirang-Borneo Island","117.99600219","1.00089001656"
"WRLW","","Muara Wahau Airport","AS","Muara Wahau-Borneo Island","116.85","1.1213"
"WRLY","SZH","Senipah Heliport","AS","Senipah","117.14770","-0.975679"
"WRSP","","Tanjung Perak Airport","AS","Surabaya-Java Island","112.7","-7.22"
"WS01","","Archie's Seaplane Base","NA","Janesville","-89.070899963378","42.73749923706055"
"WS02","","Polish Paradise Airport","NA","Oxford","-89.7160034179687","43.74250030517578"
"WS03","","St Mary's Hospital of Milwaukee Heliport","NA","Milwaukee","-87.8792037963867","43.06169891357422"
"WS04","","Zanadu Airport","NA","Arkdale","-89.8650970458984","44.032501220703125"
"WS05","","Lonely Pines Airport","NA","Kennan","-90.62509","45.4772"
"WS06","","Springstead Airport","NA","Park Falls","-90.1634979248046","45.987701416015625"
"WS07","","J.B. Heliport","NA","Wisconsin Dells","-89.7851028442382","43.627201080322266"
"WS08","","Five Corners Airways Airport","NA","Appleton","-88.37699","44.417999"
"WS09","","Rox Airport","NA","Coloma","-89.524803161621","44.013301849365234"
"WS10","","Casey Lake Airport","NA","Waupaca","-89.0158996582031","44.40800094604492"
"WS11","","Frievalt Airport","NA","Pound","-88.133399963378","45.10029983520508"
"WS12","","Elert Airport","NA","De Forest","-89.3231964111328","43.264400482177734"
"WS13","","Cloud Dancer Private Airport","NA","Chetek","-91.589698791503","45.3119010925293"
"WS14","","Lake Ell Field","NA","Amherst","-89.3587036132812","44.4640998840332"
"WS15","","Mill House Field","NA","Wyocena","-89.265403747558","43.495201110839844"
"WS16","","Scherrico Meadows Airport","NA","Mosinee","-89.8014984130859","44.847198486328125"
"WS17","","Pioneer Airport","NA","Oshkosh","-88.57608","43.985045"
"WS18","","Aurora Sheboygan Memorial Medical Center Heliport","NA","Sheboygan","-87.7102966308593","43.77190017700195"
"WS19","","Petit Cache Airport","NA","Bayfield","-90.820701599121","46.89350128173828"
"WS20","","Young Tactical Landing Site Airport","NA","Fort Mc Coy","-90.6625976","43.95299912"
"WS21","","Community Memorial Hospital Heliport","NA","Menomonee Falls","-88.139503479003","43.16389846801758"
"WS22","","Wolfgram Airport","NA","New London","-88.6894989013671","44.39469909667969"
"WS23","","R & S Landing Strip","NA","Merrill","-89.747200012","45.2160987854"
"WS24","","Round Lake Seaplane Base","NA","Hayward","-91.310401916503","46.006900787353516"
"WS25","","Shangrila Airport","NA","Beecher","-87.8453979492187","45.581600189208984"
"WS26","","Ranch Side Airport","NA","Kewaunee","-87.6070022583007","44.35919952392578"
"WS27","","Uw Hospital & Clinics Heliport","NA","Madison","-89.4328994750976","43.075801849365234"
"WS28","","Coleman Airport","NA","Portage","-89.3898010253906","43.5536003112793"
"WS29","","Tachick Field","NA","Pound","-88.1434020996093","45.12030029296875"
"WS30","","Hexum Flight Park Ultralightport","NA","Star Prairie","-92.5483016967773","45.1890983581543"
"WS31","","Otto-Gibbons Airport","NA","Wayside","-87.9445037841796","44.277801513671875"
"WS32","","Prescott Field","NA","Wyocena","-89.294799804687","43.48360061645508"
"WS33","","Storytown Airfield","NA","Oregon","-89.4509963989257","42.90919876098633"
"WS34","","Fort Atkinson Memorial Hospital Heliport","NA","Fort Atkinson","-88.8282012939453","42.931400299072266"
"WS35","","Theda Clark Regional Medical Center Heliport","NA","Neenah","-88.4532012","44.18780136"
"WS36","","Swan Field","NA","Almond","-89.4371032714843","44.271400451660156"
"WS37","","Memorial Community Hospital Heliport","NA","Edgerton","-89.0708007812","42.84000015258789"
"WS38","","Luther Hospital Heliport","NA","Eau Claire","-91.5127029418945","44.8119010925293"
"WS39","","Pinewood Air Park","NA","Goodnow","-89.6623992919921","45.69940185546875"
"WS40","","Mercy Hospital Heliport","NA","Janesville","-89.0326004028320","42.68830108642578"
"WS41","","Rusmar Farms Airport","NA","Roberts","-92.5513000488281","45.01219940185547"
"WS42","","Owen-Withee Airport","NA","Withee","-90.6000976562","44.95000076293945"
"WS43","","Birch Creek Airport","NA","De Pere","-88.0584030151367","44.355499267578125"
"WS44","","Diderrich Ranch Airport","NA","Hawkins","-90.7049026489257","45.536598205566406"
"WS45","","Circle K Airport","NA","Irma","-89.6745986938476","45.34159851074219"
"WS46","","J & L Aviation Airport","NA","Ripon","-88.8887023925781","43.83100128173828"
"WS47","","St Joseph's Hospital Heliport","NA","Chippewa Falls","-91.3610000610351","44.94969940185547"
"WS48","","Memorial Hospital Heliport","NA","Boscobel","-90.7079010009765","43.13330078125"
"WS49","","Christie Aerodrome","NA","Fort Atkinson","-88.8776016235351","42.906700134277344"
"WS50","","Mercy Medical Center Heliport","NA","Oshkosh","-88.5227966308593","44.02370071411133"
"WS51","","Leeward Farm Airport","NA","Soldiers Grove","-90.6809997558593","43.35279846191406"
"WS52","","SSM Health, St. Marys Hospital - Madison Heliport","NA","Madison","-89.40240","43.059129"
"WS53","","St Mary's Medical Center Heliport","NA","Racine","-87.8268966674804","42.73059844970703"
"WS54","","Reedsburg Area Medical Center Heliport","NA","Reedsburg","-89.99217","43.550063"
"WS55","","Barten Airport","NA","Sharon","-88.7453994750976","42.51750183105469"
"WS56","","St Nicholas Hospital Heliport","NA","Sheboygan","-87.749000549316","43.76139831542969"
"WS57","","Westosha Emergency Center Heliport","NA","Silver Lake","-88.1704025268554","42.54249954223633"
"WS58","","Spooner Hospital Heliport","NA","Spooner","-91.8956985473632","45.825801849365234"
"WS59","","Door County Memorial Hospital Heliport","NA","Sturgeon Bay","-87.3531036376953","44.83219909667969"
"WS60","","Vern Air Park","NA","Thorp","-90.8310012817382","44.93389892578125"
"WS61","","Tomah Memorial Hospital Heliport","NA","Tomah","-90.515403747558","43.98469924926758"
"WS62","","Sugar Ridge Airport","NA","Verona","-89.5810012817382","42.963600158691406"
"WS63","","Memorial Medical Center Heliport","NA","Ashland","-90.890403747558","46.56779861450195"
"WS64","","Schiffmann Seaplane Base","NA","St Germain","-89.5328979492187","45.888099670410156"
"WS65","","Aspirus Wausau Hospital Heliport","NA","Wausau","-89.66679","44.966863"
"WS66","","Froedtert West Bend Hospital Heliport","NA","West Bend","-88.19387","43.355172"
"WS67","","Vietmeier Airport","NA","Herbster","-91.2085037231445","46.79990005493164"
"WS68","","Krist Island Airport","NA","Montello","-89.3078994750976","43.78160095214844"
"WS69","","Log Cabin Airport","NA","Eleva","-91.547096252441","44.57500076293945"
"WS70","","Beaver Dam Community Hospital Heliport","NA","Beaver Dam","-88.8266983032226","43.44889831542969"
"WS71","","Flying J Airport","NA","St Croix Falls","-92.615501403808","45.43050003051758"
"WS72","","Cain's Field","NA","Stiles","-88.0120010375976","44.85279846191406"
"WS73","","Big Foot Farms Heliport","NA","Walworth","-88.5767974853515","42.52090072631836"
"WS74","","Al's Airway Airport","NA","Watertown","-88.8245010375976","43.16310119628906"
"WS75","","Waupun Memorial Hospital Heliport","NA","Waupun","-88.7457962036000","43.631401062"
"WS76","","Black Dog Farm Airport","NA","New London","-88.8245010375976","44.470699310302734"
"WS77","","Circle T Airport","NA","Grantsburg","-92.6871032714843","45.683998107910156"
"WS78","","River Valley Airport","NA","Rhinelander","-89.4878005981445","45.55030059814453"
"WS79","","Indianhead Medical Center Heliport","NA","Shell Lake","-91.926902770996","45.74169921875"
"WS81","","Alpha Hotel Airport","NA","Webster","-92.108497619628","45.948001861572266"
"WS82","","Johnson Island Seaplane Base","NA","Mountain","-88.4432983398437","45.12670135498047"
"WS87","","Port Field","NA","Twisp","-120.05825","48.331869"
"WS89","","Appleton Medical Center Heliport","NA","Appleton","-88.39309","44.279"
"WS91","","Sky Hollow Airport","NA","Boscobel","-90.663696289062","43.20859909057617"
"WS96","","Hughes Airport","NA","Monroe","-89.7673034667968","42.62080001831055"
"WS98","","St Joseph's Hospital Heliport","NA","Marshfield","-90.1797027587890","44.67720031738281"
"WSA","WSA","Wasua Airport","OC","Wasua","142.869","-8.2836"
"WSAC","","Changi Air Base (East)","AS","Singapore","104.00900268","1.3441400528"
"WSAG","","Sembawang Air Base","AS","Sembawang","103.8130035400390","1.4252599477767944"
"WSAP","QPG","Paya Lebar Air Base","AS","","103.9100036621093","1.3604199886322021"
"WSAT","TGA","Tengah Air Base","AS","","103.70899963","1.38725996017"
"WSB","WSB","Steamboat Bay Seaplane Base","NA","Steamboat Bay","-133.64199829","55.5295982361"
"WSJ","UGI","San Juan /Uganik/ Seaplane Base","NA","San Juan","-153.32099","57.7304"
"WSM","WSM","Wiseman Airport","NA","Wiseman","-150.12300109","67.4046020508"
"WSSL","XSP","Seletar Airport","AS","Seletar","103.8679962158203","1.416949987411499"
"WSSS","SIN","Singapore Changi Airport","AS","Singapore","103.99400","1.35019"
"WT00","","Grays Harbor Community Hospital Heliport","NA","Aberdeen","-123.84713","46.979706"
"WT01","","Hillcrest Farms Airport","NA","Ellensburg","-120.48111","46.949167"
"WT02","","Hammer EVOC Skid Pad Heliport","NA","Richland","-119.33361","46.358056"
"WT03","","River View Airpark","NA","Chelan","-119.89583","47.900278"
"WT04","","Silverbird Airport","NA","Cheney","-117.53416","47.517222"
"WT21","","Deer Park / Radial Flyer Airport","NA","","-117.43980","47.894536"
"WT22","","Graves Field Heliport","NA","Seattle","-122.29833","47.658056"
"WT24","","Reed Airport","NA","Cheney","-117.53805","47.522778"
"WT28","","Kiwi Air Heliport","NA","Clarkston","-117.05805","46.426667"
"WT33","","Skid Row Seaplane Base","NA","Clarkston","-117.07792","46.423986"
"WT34","","Blaine Sectors Hqs Heliport","NA","Blaine","-122.72138","48.975556"
"WT44","","Michair Airport","NA","Cathlamet","-123.38","46.177333"
"WT77","","Rocky Bay Airport","NA","Vaughn","-122.79027","47.355222"
"WT88","","Hill Airport","NA","Palouse","-117.05628","46.841"
"WTT","WTT","Wantoat Airport","OC","Wantoat","146.46777777","-6.1325"
"WUV","WUV","Wuvulu Island Airport","OC","Wuvulu Island","142.83666666","-1.73611111111"
"WV00","","Deer Creek Farm Airport","NA","Arbovale","-79.8005981445312","38.47079849243164"
"WV01","","Lee Massey Airport","NA","Ansted","-81.0537033081054","38.12929916381836"
"WV02","","St Mary's Hospital Heliport","NA","Huntington","-82.4003982543945","38.43119812011719"
"WV03","","Lee Norse Nr 2 Heliport","NA","Beckley","-81.1165008544921","37.78340148925781"
"WV04","","Beckley ARH Hospital Heliport","NA","Beckley","-81.16770","37.799476"
"WV05","","Va Medical Center Heliport","NA","Martinsburg","-77.9132995605468","39.41590118408203"
"WV06","","Lost Mountain Airport","NA","Romney","-78.7382965087890","39.285099029541016"
"WV07","","State Police Heliport","NA","Charleston","-81.7595977783203","38.382598876953125"
"WV08","","Island Airport","NA","Chesapeake","-81.53320312","38.216800689697266"
"WV09","","Mike Ferrell Field","NA","Corinne","-81.3507003784179","37.55870056152344"
"WV10","","Peterstown Airport","NA","Peterstown","-80.8072967529296","37.40119934082031"
"WV11","","Swope Farm Airport","NA","Fan Rock","-81.6193008422851","37.56650161743164"
"WV12","","Mallory Airport","NA","South Charleston","-81.7317962646484","38.33509826660156"
"WV13","","Minnick's Heliport","NA","Upland","-82.062400817871","38.570899963378906"
"WV14","","Walker I Heliport","NA","Belle","-81.5328979492187","38.227901458740234"
"WV15","","Gerstell Farms Airport","NA","Keyser","-78.9263992309570","39.4833984375"
"WV16","","Cng Division 4 Heliport","NA","Clarksburg","-80.3788986206054","39.273101806640625"
"WV17","","Michaels Farms Airport","NA","Martinsburg","-78.1557998657226","39.39339828491211"
"WV18","","Miller Field","NA","Keyser","-79.0136032104492","39.40840148925781"
"WV19","","Moore Field","NA","Kingwood","-79.6892013549804","39.444801330566406"
"WV20","","Wetzel County Hospital Heliport","NA","New Martinsville","-80.84883","39.681583"
"WV21","","Needwood Farm Airport","NA","Harpers Ferry","-77.794700622558","39.33060073852539"
"WV22","","Green Landings Airport","NA","Hedgesville","-77.9714965820312","39.57469940185547"
"WV23","","Louis Bennett Field","NA","Weston","-80.46949","39.091499"
"WV24","","Allegheny Mining Heliport","NA","Hartmansville","-79.1716995239257","39.31930160522461"
"WV25","","Mount Storm Heliport","NA","Mount Storm","-79.2186965942382","39.23149871826172"
"WV26","","Glade Springs Heliport","NA","Beckley","-81.0970001220703","37.72460174560547"
"WV27","","Cabell Huntington Hospital Heliport","NA","Huntington","-82.4282989501953","38.410301208496094"
"WV28","","Ruth Field","NA","Clarksburg","-80.3967971801757","39.324501037597656"
"WV29","","Valley Point Airport","NA","Valley Point","-79.649803161621","39.57979965209961"
"WV30","","Rainelle Airport","NA","Rainelle","-80.7164993286132","37.948699951171875"
"WV31","","Pratt Mining Heliport","NA","Lewisburg","-80.4366989135742","37.83369827270508"
"WV32","","New River Gorge Airport","NA","Lansing","-81.0651016235351","38.0890007019043"
"WV33","","Beckley Hotel Heliport","NA","Beckley","-81.212303161621","37.79290008544922"
"WV34","","Bluefield Regional Medical Center Heliport","NA","Bluefield","-81.2337036132812","37.254600524902344"
"WV35","","Pomeroy-Mason Seaplane Base","NA","Mason","-82.0234985351562","39.022300720214844"
"WV36","","Alloy Heliport","NA","Montgomery","-81.2776031494140","38.13869857788086"
"WV37","","New Martinsville Seaplane Base","NA","New Martinsville","-80.8703994750976","39.63589859008789"
